Free Agent Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Carson Spiers SP | CIN ,9,4,2,1,0,1,1,0,0,0,8,3,10,5.00,1.44,557
W ,Chris Roycroft RP | STL ,58,59,0,0,0,4,5,1,0,6,57,31,64,6.21,1.64,558
W ,Gregory Santos RP | SF ,5,7,0,0,0,0,0,4,1,1,2,4,6,5.40,2.00,559
W ,Andre Granillo RP | WAS,10,8,0,0,0,1,0,0,0,1,10,4,11,5.40,1.50,560
W ,Garrett Acton RP | MIA,10,10,0,0,0,0,0,0,0,2,9,4,8,3.60,1.20,561
W ,Justin Hagenman RP | NYM,9,5,0,0,0,0,0,0,0,1,8,2,8,4.00,1.11,562
W ,Brandon Waddell RP | NYM ,10,5,0,0,0,0,0,0,0,1,8,3,9,3.60,1.20,563
W ,Zach Maxwell RP | CIN,11,9,0,0,0,0,0,0,0,1,11,4,10,4.09,1.27,564
W ,Bryan Hudson RP | NYM,6,5,0,0,0,0,0,0,0,1,6,3,4,3.00,1.17,565
W ,Evan Phillips RP | LAD ,1,1,0,0,0,0,0,1,0,0,1,0,1,0.00,1.00,566
W ,Matt Pushard RP | STL,11,11,0,0,0,0,0,0,0,2,10,4,10,4.09,1.27,567
W ,Ryan Harbin RP | PIT ,7,7,0,0,0,0,0,0,0,1,6,2,6,3.86,1.14,568
W ,Packy Naughton RP | STL ,7,7,0,0,0,0,0,0,0,1,6,2,6,3.86,1.14,568
W ,Matt Gage RP | SF,32,42,0,0,0,0,1,1,0,3,31,14,40,3.66,1.69,570
W ,Griff McGarry SP | WAS,11,11,0,0,0,0,0,0,0,2,11,4,11,4.09,1.36,571
W ,Easton McGee RP | MIL,11,7,0,0,0,0,0,0,0,1,9,4,10,4.09,1.27,572
W ,Grant Holman RP | ARI ,8,10,0,0,0,1,0,0,0,2,8,4,10,5.62,1.75,573
W ,Paul Gervase RP | LAD,11,9,0,0,0,0,0,0,0,1,10,5,10,4.09,1.36,574
W ,Kyle Hurt RP | LAD ,6,3,0,0,0,0,0,0,0,1,5,2,6,3.00,1.33,575
W ,Joey Gerber RP | NYM,8,5,0,0,0,0,0,0,0,1,8,3,7,4.50,1.25,576
W ,Craig Yoho RP | MIL,26,28,0,0,0,1,0,0,0,3,22,16,23,5.19,1.50,577
W ,Hayden Harris RP | ATL,9,12,0,0,0,0,0,0,0,1,6,3,8,4.00,1.22,578
W ,Zach McCambley SP | PHI,6,6,0,0,0,0,0,0,0,1,6,2,5,4.50,1.17,579
W ,Andrew Hoffmann RP | ARI,11,12,0,0,0,1,1,0,0,3,12,7,12,5.73,1.73,580
W ,Ryan Feltner SP | COL,51,25,13,5,0,1,4,0,0,1,49,19,59,5.12,1.53,581
W ,Riley Cornelio SP | WAS,7,7,0,0,0,0,0,0,0,1,7,3,7,3.86,1.43,582
W ,Gavin Hollowell RP | CHC,10,9,0,0,0,0,0,0,0,1,10,5,9,4.50,1.40,583
W ,Daison Acosta RP | SD,5,5,0,0,0,0,0,0,0,1,5,2,5,3.60,1.40,584
W ,Brycen Mautz SP | STL ,8,8,0,0,0,0,0,0,0,1,8,3,8,4.50,1.38,585
W ,Joe Jimenez RP | ATL ,1,1,0,0,0,0,0,0,0,0,1,0,1,0.00,1.00,586
W ,Jason Foley RP | SF ,1,1,0,0,0,0,0,0,0,0,1,0,1,0.00,1.00,586
W ,Nolan Hoffman RP | PHI,9,9,0,0,0,0,0,0,0,2,9,3,9,5.00,1.33,588
W ,Juan Burgos RP | ARI ,25,28,0,0,0,1,1,0,0,6,29,13,29,5.40,1.68,589
W ,Ty Adcock RP | SD,7,7,0,0,0,0,0,0,0,1,7,3,6,5.14,1.29,590
W ,RJ Petit RP | COL,8,8,0,0,0,0,0,0,0,1,9,3,9,4.50,1.50,591
W ,Rolddy Munoz RP | ATL ,8,7,0,0,0,0,0,0,0,1,7,4,7,4.50,1.38,592
W ,Alex Carrillo RP | NYM ,9,7,0,0,0,0,1,0,0,1,8,3,9,5.00,1.33,593
W ,Alek Jacob RP | SD,9,8,0,0,0,0,0,0,0,1,8,3,9,5.00,1.33,593
W ,Chase Shugart RP | PHI,4,4,0,0,0,0,0,0,0,1,3,2,3,4.50,1.25,595
W ,Dedniel Nunez RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,596
W ,Jeff Criswell RP | COL ,5,4,0,0,0,0,0,0,0,1,8,3,7,3.60,2.00,597
W ,Daniel Robert RP | PHI ,5,6,0,0,0,0,0,0,0,1,6,4,5,3.60,1.80,598
W ,Yilber Diaz RP | ARI ,6,3,0,0,0,0,0,0,0,1,5,3,6,4.50,1.50,599
W ,Richard Lovelady RP | WAS,8,9,0,0,0,0,1,0,0,1,8,3,8,5.62,1.38,600
W ,Drew Smith RP | WAS,4,6,0,0,0,0,0,0,0,2,7,3,5,4.50,2.00,601
W ,Jack Neely RP | CHC,6,6,0,0,0,0,0,0,0,1,6,2,6,6.00,1.33,602
W ,Ethan Roberts RP | CHC,7,7,0,0,0,0,0,0,0,1,6,2,8,5.14,1.43,603
W ,Tim Mayza RP | PHI ,2,2,0,0,0,0,0,0,0,0,1,1,2,4.50,1.50,604
W ,Carson Palmquist SP | COL ,24,15,0,0,0,1,1,0,0,4,25,12,26,6.00,1.58,605
W ,Danny Young RP | ATL ,1,2,0,0,0,0,0,0,0,0,2,1,1,9.00,2.00,606
W ,Gerson Garabito RP | MIL ,6,4,0,0,0,0,0,0,0,1,5,2,6,6.00,1.33,607
W ,Zach Pop RP | PHI,4,5,0,0,0,0,0,0,0,1,3,1,4,6.75,1.25,608
W ,John King RP | MIA,21,25,0,0,0,1,1,0,0,3,15,7,29,4.71,1.71,609
W ,Shawn Dubin RP | ARI ,5,5,0,0,0,0,0,0,0,1,5,2,6,5.40,1.60,610
W ,Tayler Scott RP | ATL ,5,5,0,0,0,0,0,0,0,1,5,3,5,5.40,1.60,610
W ,Kyle Backhus RP | PHI,5,10,0,0,0,0,0,0,0,3,6,2,7,5.40,1.80,612
W ,Michael Petersen RP | MIA,9,9,0,0,0,0,0,0,0,1,9,5,10,5.00,1.67,613
W ,Ryan Rolison RP | CHC,6,5,0,0,0,0,0,0,0,1,3,2,6,6.00,1.33,614
W ,Cam Sanders RP | PIT,10,11,0,0,0,0,0,0,0,1,8,5,10,5.40,1.50,615
W ,Luis Mey RP | CIN,6,8,0,0,0,0,0,0,0,1,7,6,6,4.50,2.00,616
W ,Zach Agnos RP | COL,55,59,0,0,0,4,4,0,0,7,42,31,54,6.71,1.55,617
W ,Sammy Peralta RP | MIL,16,9,0,0,0,0,0,0,0,2,12,7,17,5.06,1.50,618
W ,John Brebbia RP | COL ,8,9,0,0,0,0,0,0,0,2,12,4,10,6.75,1.75,619
W ,Jonathan Pintaro RP | NYM,6,6,0,0,0,0,0,0,0,1,7,4,7,6.00,1.83,620
W ,Philip Abner RP | ARI,43,43,0,0,0,1,2,1,0,6,61,28,56,5.23,1.95,621
W ,Justin Bruihl RP | STL,7,11,0,0,0,0,0,0,0,2,10,3,11,6.43,2.00,622
W ,Jonathan Loaisiga RP | ARI ,27,29,0,0,0,0,1,0,0,8,26,10,37,4.67,1.74,624
W ,Juan Morillo RP | ARI,44,63,0,0,0,1,2,1,0,8,54,30,56,4.91,1.95,625
W ,Brandyn Garcia RP | ARI ,62,73,0,0,0,1,4,1,0,11,68,32,75,5.37,1.73,626
W ,Bradley Blalock SP | MIA,53,25,13,1,0,4,5,0,0,1,26,19,60,6.96,1.49,627
W ,Orlando Ribalta RP | WAS,23,26,0,0,0,0,0,0,0,2,28,16,28,7.43,1.91,628
W ,Cionel Perez RP | WAS ,69,88,0,0,0,2,1,0,0,19,76,46,75,6.39,1.75,629
W ,Andry Lara RP | WAS ,61,41,0,0,0,1,1,0,0,6,56,26,78,5.90,1.70,630
W ,"Antonio Senzatela SP,RP | COL",48,27,0,0,0,1,1,0,0,6,31,17,68,6.38,1.77,631
W ,Luis Peralta RP | COL,39,56,0,0,0,2,3,0,0,4,52,38,54,8.77,2.36,632
W ,Marlon Arias RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Yoel Tejeda SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Edwin Escobar SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,John Omahen SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Edgar Escobar RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Lucas Benenati RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Genesis Cabrera RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tristan Smith RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Carter Holton SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Thomas McIlraith RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Solomon Bates RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Daniel Castano RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dean Livingston SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Trevor Gott RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ronald Shaban RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Roman Angelo SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brandon Bielak RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Emailin Montilla RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Stephen Kohlscheen RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Keegan Thompson RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Victor Arano RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Darius Vines SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Kyle Hooper RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ken Giles RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Holden Powell RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Peyton Stumbo SP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Grant Shepardson SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Owen Kellington SP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Will Morris RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Efrain Contreras SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Gabriel Alfaro SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jake Stinnett SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Kendall Williams SP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Patrick Copen SP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Pedro Vasquez RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jackson Kent SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Trystan Vrieling SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Liomar Martinez SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Edwin Quirarte RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Deivi Garcia RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jacob Condra-Bogan RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Luke Westphal SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Garrett Schilling SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Matthew Olsen RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brandan Bidois RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Joe Kelly RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Davis Daniel SP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jose Pena Jr. RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Matt Tabor SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Johan Quezada RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Sean McLaughlin RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Andrew Heaney SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Derek Diamond SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Blake Burkhalter SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Garrett Stallings SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Daniel Martinez RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Julian Smith RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Charles Nading RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Triston McKenzie RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Charlie Barnes SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Rodrigo Benoit RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dinelson Lamet RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Briggs McKenzie SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,William Kempner RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Alan Busenitz RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Connor Foley SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Grant Ford RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Casey Anderson SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Branneli Franco RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Benony Robles RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tristan Archer RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Peyton Remy RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jake Sommers SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Alexis Lara RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Luis Patino RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Yacksel Rios RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Johan Belisario RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Wil Crowe RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brett Banks RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ofreidy Gomez RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Reiss Knehr RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Manuel Alvarez RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Michael Stryffeler RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Matt Turner SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Gunner Mayer SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Rob Griswold RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jay Groome SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jared Shuster RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Daniel Juarez RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Bryan Shaw RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Nate Payne SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jaron DeBerry SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Justin Kelly RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Noe Toribio RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Matt Russell SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jeffrey Passantino RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Luis Moreno SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ben Harris RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Edwin Nunez RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Wyatt Short RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Blayne Enlow RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Rubby De La Rosa RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jeremy Kivel RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jose Montilla RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Erik Manoah RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Connor Curlis RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ben Klimesh RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Daniel Harper RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jorgan Cavanerio RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Connor Overton SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dominic Pipkin SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Daniel Tillman RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Frank Duncan SP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Fred Schlichtholz RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Lucas Braun SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Stephen Janas SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Justin Thomas RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Marco Carrillo RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Joey DeNato RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Maddux Bruns SP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tyler Ras SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Luke Leftwich RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Aneuris Rosario RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Indigo Diaz RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Chad Smith RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,T.J. Weir RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Riley Thompson SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ryan Lillie RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ethan Lindow SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tyler Jay RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Hayden Durke RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Sam Whiting RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ryan Nutof RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jackson Stephens RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jean-Carlos Mejia RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jamison Hill RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Luis Vasquez RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dustin Saenz RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Zack Leban RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brad Wieck RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dylan Rheault RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Austin House RP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Dereck Rodriguez RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Matt Eckelman RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Marino Santy SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Austin Fleet RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ryan Williams SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Aaron Rund RP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Logan Taylor RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brian Fitzpatrick RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tyler Kolek SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Mitchell Miller RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Guissepe Velasquez SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Taylor Rashi RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ryder Ryan RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Grant Sides RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brian Moran RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Bryan Brickhouse RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Samuel Strickland RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jack Dallas RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Carlos Duran RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Ronan Kopp SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Isaiah Lowe SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brady Puckett RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Samuel Sanchez SP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Tanner Kiest RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Anthony Vizcaya RP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Zech Lemond RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Frank Cairone SP | MIL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Zach Brzykcy RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Owen Puk RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Edwin Jimenez RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Trey McGough SP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Austin Brice RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Payton Martin SP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Patrick Weigel RP | COL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Jordan Geber RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Oddanier Mosqueda RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
